Order_ID,Customer_ID,Product_ID,Order_Date,Shipping_Date,Quantity,Sales,Profit,Discount,Payment_Mode,Order_Status,Rating
103966,1533,582,2024-08-26,2024-08-29,5,15463.42,-2911.58,30,UPI,Delivered,4.0
103967,1266,564,2026-02-24,2026-03-02,5,21807.18,3742.18,15,UPI,Delivered,5.0
103968,1992,598,2025-03-01,2025-03-02,2,9541.76,931.76,15,UPI,Delivered,5.0
103969,1037,566,2024-04-29,2024-05-01,1,2070.86,306.86,5,Card,Delivered,5.0
103970,1576,534,2025-05-29,2025-05-30,2,4589.6,1333.6,0,UPI,Delivered,5.0
103971,1673,502,2024-02-05,2024-02-07,5,25345.76,3440.76,20,Card,Returned,1.0
103972,1240,503,2025-10-22,2025-10-27,1,6279.5,1342.5,20,Net Banking,Delivered,5.0
103973,1073,589,2024-06-10,2024-06-12,1,5746.23,779.23,20,Card,Delivered,5.0
103974,1411,562,2025-06-09,2025-06-11,1,4178.9,-593.1,30,Cash,Delivered,4.0
103975,1938,549,2026-01-14,2026-01-21,2,8382.22,2236.22,0,Net Banking,Delivered,4.0
103976,1750,506,2026-06-02,2026-06-08,4,13992.9,1924.9,15,Cash,Delivered,4.0
103977,1698,516,2025-12-13,2025-12-14,4,27679.6,8639.6,0,Card,Delivered,5.0
103978,1547,531,2025-07-30,2025-07-31,5,26797.0,6832.0,0,Card,Delivered,5.0
103979,1735,525,2024-02-06,2024-02-09,1,2647.57,363.57,0,UPI,Delivered,4.0
103980,1700,553,2026-02-20,2026-02-22,3,8522.52,914.52,10,Cash,Delivered,5.0
103981,1606,509,2024-03-19,2024-03-22,5,3842.85,552.85,15,Net Banking,Delivered,4.0
103982,1369,579,2025-05-22,2025-05-26,3,11955.72,948.72,30,Card,Delivered,5.0
103983,1166,554,2024-06-04,2024-06-06,1,408.03,31.03,15,UPI,Delivered,4.0
103984,1295,592,2026-05-05,2026-05-07,4,3193.96,-238.04,30,Card,Delivered,4.0
103985,1808,512,2026-05-23,2026-05-29,1,2814.26,571.26,10,UPI,Delivered,5.0
103986,1213,595,2026-05-17,2026-05-18,2,2163.46,389.46,20,UPI,Delivered,5.0
103987,1089,581,2025-03-10,2025-03-14,4,9775.52,1843.52,0,UPI,Delivered,5.0
103988,1659,554,2025-09-03,2025-09-10,4,1632.14,124.14,15,Card,Delivered,4.0
103989,1446,549,2026-02-23,2026-02-25,2,5867.55,-278.45,30,UPI,Delivered,4.0
103990,1112,509,2025-11-28,2025-12-01,5,4521.0,1231.0,0,Net Banking,Delivered,5.0
103991,1755,550,2024-03-08,2024-03-11,1,639.25,92.25,20,UPI,Delivered,4.0
103992,1151,521,2024-08-08,2024-08-15,1,4002.03,395.03,15,Card,Delivered,5.0
103993,1442,504,2024-10-19,2024-10-25,5,8633.97,-66.03,30,Net Banking,Delivered,4.0
103994,1576,599,2024-06-24,2024-06-26,4,20760.84,4132.84,10,Card,Delivered,4.0
103995,1778,595,2024-07-09,2024-07-11,5,6084.72,1649.72,10,UPI,Delivered,5.0
103996,1579,515,2025-01-17,2025-01-22,3,4157.92,-174.08,30,Net Banking,Delivered,4.0
103997,1401,598,2024-08-04,2024-08-09,1,4490.24,185.24,20,Cash,Returned,1.0
103998,1391,506,2024-11-14,2024-11-19,2,7819.56,1785.56,5,Cash,Delivered,5.0
103999,1368,526,2025-07-14,2025-07-20,4,24038.53,4950.53,5,Card,Delivered,5.0
104000,1952,561,2024-05-28,2024-05-30,5,14922.35,2882.35,0,UPI,Delivered,5.0
104001,1597,571,2025-03-25,2025-03-28,5,21421.76,5216.76,10,UPI,Delivered,5.0
104002,1381,526,2025-03-17,2025-03-23,4,17712.6,-1375.4,30,Card,Delivered,4.0
104003,1667,585,2024-03-31,2024-04-02,1,2784.33,450.33,15,UPI,Delivered,5.0
104004,1739,547,2024-06-21,2024-06-26,4,11417.61,2685.61,15,UPI,Delivered,4.0
104005,1671,594,2024-11-05,2024-11-06,5,31123.75,10518.75,0,UPI,Delivered,5.0
104006,1829,582,2024-03-22,2024-03-25,4,16788.86,2088.86,5,Card,Delivered,5.0
104007,1762,541,2025-12-20,2025-12-24,1,6128.18,2048.18,0,UPI,Delivered,4.0
104008,1776,546,2025-01-30,2025-01-31,2,3893.22,123.22,15,UPI,Delivered,5.0
104009,1031,590,2026-02-05,2026-02-11,1,3917.04,1156.04,10,UPI,Delivered,5.0
104010,1668,526,2024-12-25,2024-12-28,2,8856.3,-687.7,30,UPI,Delivered,5.0
104011,1943,524,2026-02-10,2026-02-13,2,9525.49,1775.49,15,Net Banking,Delivered,5.0
104012,1829,593,2024-07-22,2024-07-25,3,4637.01,-777.99,30,UPI,Delivered,4.0
104013,1750,547,2025-08-03,2025-08-06,4,11417.61,2685.61,15,UPI,Delivered,4.0
104014,1872,526,2024-03-29,2024-03-30,5,26885.2,3025.2,15,Card,Delivered,4.0
104015,1437,536,2024-06-02,2024-06-04,5,7004.85,454.85,15,UPI,Delivered,5.0
104016,1002,505,2024-05-08,2024-05-14,1,3738.77,-449.23,30,UPI,Delivered,5.0
104017,1188,525,2026-06-12,2026-06-19,2,4500.87,-67.13,15,UPI,Delivered,4.0
104018,1615,589,2026-03-15,2026-03-22,1,5746.23,779.23,20,Card,Delivered,5.0
104019,1182,575,2026-03-19,2026-03-24,2,3694.75,712.75,10,Card,Delivered,5.0
104020,1254,576,2025-02-20,2025-02-26,3,17933.16,4598.16,0,UPI,Delivered,4.0
104021,1429,580,2025-12-10,2025-12-17,3,21406.62,7450.62,0,Card,Delivered,5.0
104022,1462,596,2025-07-29,2025-08-01,2,7120.12,-883.88,30,UPI,Returned,2.0
104023,1626,586,2025-12-08,2025-12-12,2,9994.72,444.72,15,Card,Delivered,4.0
104024,1142,593,2024-12-09,2024-12-15,1,1987.29,182.29,10,UPI,Delivered,5.0
104025,1570,539,2024-10-18,2024-10-23,4,18154.57,2546.57,15,Net Banking,Delivered,4.0
104026,1234,571,2026-01-29,2026-02-05,4,13329.09,365.09,30,UPI,Delivered,4.0
104027,1249,515,2025-05-01,2025-05-04,2,3167.94,279.94,20,UPI,Delivered,4.0
104028,1686,578,2026-01-30,2026-02-05,1,2633.03,216.03,30,UPI,Cancelled,
104029,1993,538,2024-11-09,2024-11-13,5,15067.71,-2052.29,30,UPI,Delivered,5.0
104030,1662,595,2024-07-07,2024-07-09,3,2839.54,178.54,30,UPI,Delivered,5.0
104031,1704,506,2024-08-21,2024-08-28,2,6996.45,962.45,15,Card,Delivered,5.0
104032,1237,503,2026-01-05,2026-01-06,1,7849.37,2912.37,0,Card,Delivered,4.0
104033,1906,530,2024-04-15,2024-04-17,5,25954.02,1774.02,10,UPI,Delivered,4.0
104034,1248,563,2024-03-17,2024-03-23,2,2630.32,974.32,0,Net Banking,Delivered,5.0
104035,1884,551,2025-08-02,2025-08-05,5,21515.94,6155.94,10,UPI,Delivered,5.0
104036,1500,509,2025-10-02,2025-10-08,2,1627.56,311.56,10,Net Banking,Delivered,5.0
104037,1552,526,2026-04-13,2026-04-18,2,8856.3,-687.7,30,Card,Delivered,4.0
104038,1211,556,2025-04-28,2025-05-04,3,10184.88,1238.88,15,Card,Delivered,5.0
104039,1908,581,2025-11-06,2025-11-08,1,2321.69,338.69,5,UPI,Delivered,4.0
104040,1418,532,2025-04-12,2025-04-18,4,21125.72,6541.72,0,Card,Delivered,4.0
104041,1268,540,2026-01-16,2026-01-22,1,2261.91,-72.09,20,Cash,Delivered,5.0
104042,1768,560,2025-11-22,2025-11-27,5,23333.72,4343.72,10,UPI,Delivered,5.0
104043,1846,563,2026-01-15,2026-01-20,1,1315.16,487.16,0,UPI,Cancelled,
104044,1402,588,2024-11-03,2024-11-07,3,9052.56,802.56,10,Cash,Delivered,5.0
104045,1091,571,2025-08-19,2025-08-26,5,22611.85,6406.85,5,UPI,Delivered,5.0
104046,1514,561,2024-11-06,2024-11-08,3,7610.4,386.4,15,Net Banking,Delivered,5.0
104047,1037,557,2025-06-12,2025-06-17,3,1589.09,11.09,30,Card,Delivered,5.0
104048,1813,559,2025-05-09,2025-05-12,5,6150.02,-809.98,30,Card,Delivered,5.0
104049,1316,585,2024-02-27,2024-03-02,5,13102.72,1432.72,20,UPI,Delivered,5.0
104050,1048,565,2024-06-25,2024-06-28,1,300.93,85.93,5,Net Banking,Delivered,5.0
104051,1045,571,2026-04-28,2026-04-29,5,22611.85,6406.85,5,Card,Delivered,5.0
104052,1797,518,2025-08-22,2025-08-23,5,24986.22,4226.22,15,UPI,Delivered,5.0
104053,1821,559,2025-07-08,2025-07-12,3,3690.02,-485.98,30,UPI,Delivered,5.0
104054,1035,539,2025-08-07,2025-08-13,3,13615.93,1909.93,15,Net Banking,Delivered,4.0
104055,1822,560,2025-11-15,2025-11-20,2,10370.54,2774.54,0,UPI,Delivered,4.0
104056,1920,570,2025-11-30,2025-12-06,4,19073.52,3309.52,0,Net Banking,Delivered,5.0
104057,1167,507,2024-01-22,2024-01-26,1,1857.01,550.01,5,Card,Delivered,5.0
104058,1402,545,2025-06-08,2025-06-15,4,11939.68,751.68,30,Net Banking,Delivered,5.0
104059,1751,562,2025-08-16,2025-08-18,2,11939.72,2395.72,0,Net Banking,Delivered,5.0
104060,1160,535,2024-02-05,2024-02-10,5,27252.41,8987.41,5,UPI,Delivered,4.0
104061,1793,536,2025-12-12,2025-12-18,4,5603.88,363.88,15,Net Banking,Delivered,5.0
104062,1324,521,2025-12-01,2025-12-03,5,20010.15,1975.15,15,Net Banking,Delivered,5.0
104063,1809,532,2025-11-20,2025-11-27,3,14259.86,3321.86,10,UPI,Delivered,5.0
104064,1691,535,2025-02-08,2025-02-11,3,17212.05,6253.05,0,Card,Delivered,5.0
104065,1196,515,2025-04-02,2025-04-07,3,5048.9,716.9,15,Net Banking,Delivered,4.0
104066,1774,597,2026-04-05,2026-04-06,2,7999.51,1767.51,10,UPI,Delivered,4.0
104067,1697,593,2024-07-09,2024-07-13,2,3753.77,143.77,15,UPI,Delivered,5.0
104068,1198,570,2024-05-08,2024-05-15,4,13351.46,-2412.54,30,UPI,Returned,2.0
104069,1503,532,2025-01-15,2025-01-19,2,10034.72,2742.72,5,Net Banking,Delivered,5.0
104070,1207,548,2025-04-17,2025-04-24,3,11270.76,3194.76,0,UPI,Delivered,4.0
104071,1979,560,2025-06-11,2025-06-14,2,7259.38,-336.62,30,Card,Delivered,5.0
104072,1093,509,2025-01-11,2025-01-12,2,1627.56,311.56,10,Net Banking,Delivered,4.0
104073,1847,534,2025-08-11,2025-08-16,1,2294.8,666.8,0,Net Banking,Delivered,4.0
104074,1750,511,2024-08-02,2024-08-06,4,19922.56,3394.56,20,Card,Delivered,4.0
104075,1652,509,2024-08-24,2024-08-26,3,2576.97,602.97,5,Card,Delivered,5.0
104076,1077,582,2024-06-12,2024-06-19,5,20986.07,2611.07,5,Net Banking,Delivered,5.0
104077,1237,569,2026-04-13,2026-04-15,4,16554.1,1378.1,30,Card,Delivered,4.0
104078,1993,527,2024-04-14,2024-04-15,2,7442.89,1738.89,5,Card,Delivered,5.0
104079,1328,577,2026-01-01,2026-01-02,1,5168.41,979.41,20,Card,Delivered,4.0
104080,1437,532,2024-09-14,2024-09-15,2,7394.0,102.0,30,UPI,Delivered,4.0
104081,1191,562,2026-02-18,2026-02-20,1,4178.9,-593.1,30,Card,Delivered,5.0
104082,1616,598,2025-06-30,2025-07-03,3,14312.64,1397.64,15,UPI,Delivered,5.0
104083,1770,568,2025-10-23,2025-10-27,5,15193.81,-2436.19,30,UPI,Delivered,4.0
104084,1888,503,2024-04-13,2024-04-18,5,27472.8,2787.8,30,Cash,Delivered,4.0
104085,1720,553,2025-11-24,2025-11-25,4,10732.07,588.07,15,UPI,Delivered,4.0
104086,1835,508,2025-10-30,2025-11-05,4,10264.36,2304.36,10,UPI,Delivered,5.0
104087,1099,544,2026-01-15,2026-01-22,2,5938.6,1614.6,0,Card,Delivered,5.0
104088,1346,586,2024-08-15,2024-08-19,5,20577.38,-3297.62,30,UPI,Delivered,4.0
104089,1358,594,2025-12-31,2026-01-02,4,23654.05,7170.05,5,Card,Delivered,5.0
104090,1377,565,2025-06-18,2025-06-23,3,760.25,115.25,20,UPI,Delivered,5.0
104091,1497,579,2025-07-23,2025-07-25,5,28466.0,10121.0,0,Cash,Delivered,5.0
104092,1629,555,2025-04-24,2025-04-30,5,19763.47,5638.47,5,UPI,Delivered,4.0
104093,1189,559,2024-08-31,2024-09-02,1,1405.72,13.72,20,Net Banking,Delivered,5.0
104094,1117,501,2025-03-06,2025-03-09,3,978.84,366.84,0,UPI,Delivered,5.0
104095,1207,524,2024-01-12,2024-01-16,4,19050.98,3550.98,15,Card,Delivered,5.0
104096,1395,542,2025-10-15,2025-10-21,1,819.62,199.62,15,UPI,Delivered,4.0
104097,1868,526,2025-03-03,2025-03-07,1,5693.34,921.34,10,Card,Delivered,5.0
104098,1954,586,2024-09-09,2024-09-11,5,23517.0,-358.0,20,Net Banking,Delivered,5.0
104099,1991,504,2024-01-01,2024-01-03,5,11100.82,2400.82,10,Card,Delivered,4.0
104100,1058,593,2024-06-21,2024-06-23,1,1987.29,182.29,10,UPI,Delivered,5.0
104101,1096,554,2025-11-24,2025-11-28,3,1368.11,237.11,5,UPI,Delivered,5.0
104102,1130,554,2025-09-10,2025-09-13,5,2160.18,275.18,10,UPI,Delivered,4.0
104103,1793,517,2025-07-30,2025-08-02,3,11779.42,-214.58,30,Net Banking,Delivered,4.0
104104,1517,514,2025-10-30,2025-11-02,2,10108.5,2658.5,0,UPI,Delivered,5.0
104105,1261,531,2024-02-24,2024-02-26,1,5359.4,1366.4,0,Cash,Delivered,5.0
104106,1779,551,2024-07-27,2024-07-31,4,18169.02,5881.02,5,UPI,Delivered,5.0
104107,1480,558,2025-02-03,2025-02-09,4,631.9,131.9,5,UPI,Delivered,5.0
104108,1387,559,2026-01-17,2026-01-19,3,4217.16,41.16,20,Card,Delivered,5.0
104109,1325,558,2024-03-07,2024-03-11,4,665.16,165.16,0,UPI,Delivered,5.0
104110,1252,504,2024-01-11,2024-01-14,5,9867.4,1167.4,20,Card,Delivered,5.0
104111,1930,513,2026-02-04,2026-02-08,2,7846.24,596.24,30,Cash,Delivered,4.0
104112,1428,559,2025-04-03,2025-04-10,5,7028.6,68.6,20,Card,Delivered,4.0
104113,1488,592,2024-12-31,2025-01-05,3,2395.47,-178.53,30,Cash,Delivered,4.0
104114,1739,551,2026-03-25,2026-03-26,5,16734.62,1374.62,30,UPI,Delivered,4.0
104115,1327,538,2025-02-28,2025-03-03,3,9040.63,-1231.37,30,UPI,Returned,1.0
104116,1026,549,2024-12-24,2024-12-31,4,15926.22,3634.22,5,Cash,Delivered,5.0
104117,1459,519,2026-05-05,2026-05-08,3,8183.13,8.13,15,Cash,Delivered,5.0
104118,1285,546,2025-07-06,2025-07-10,5,11450.65,2025.65,0,Cash,Delivered,5.0
104119,1006,556,2024-11-29,2024-12-01,5,15976.28,1066.28,20,UPI,Delivered,4.0
104120,1808,568,2024-03-30,2024-04-04,2,7379.85,327.85,15,Card,Delivered,5.0
104121,1724,556,2025-03-29,2025-03-30,5,15976.28,1066.28,20,UPI,Delivered,5.0
104122,1567,520,2025-03-31,2025-04-03,2,8060.0,2146.0,10,UPI,Delivered,5.0
104123,1628,527,2024-11-22,2024-11-27,2,6267.7,563.7,20,UPI,Delivered,4.0
104124,1212,600,2024-06-02,2024-06-04,1,932.46,184.46,20,Net Banking,Delivered,5.0
104125,1923,547,2025-02-03,2025-02-06,4,10745.98,2013.98,20,UPI,Returned,1.0
104126,1819,593,2024-08-15,2024-08-18,2,3974.58,364.58,10,UPI,Delivered,5.0
104127,1577,595,2024-04-24,2024-04-26,1,946.51,59.51,30,UPI,Delivered,4.0
104128,1616,519,2025-04-07,2025-04-08,1,2567.26,-157.74,20,Net Banking,Delivered,4.0
104129,1016,580,2025-03-05,2025-03-10,3,18195.63,4239.63,15,Card,Delivered,5.0
104130,1435,536,2024-03-01,2024-03-03,4,5603.88,363.88,15,UPI,Delivered,4.0
104131,1889,528,2025-08-19,2025-08-20,1,3871.71,200.71,15,Net Banking,Delivered,4.0
104132,1743,583,2024-02-15,2024-02-22,2,7734.03,-413.97,30,Card,Delivered,5.0
104133,1962,575,2024-12-25,2024-12-30,4,5747.39,-216.61,30,UPI,Delivered,5.0
104134,1828,505,2025-07-30,2025-08-05,1,5341.1,1153.1,0,UPI,Delivered,4.0
104135,1190,555,2025-09-08,2025-09-10,2,7905.39,2255.39,5,UPI,Delivered,5.0
104136,1433,524,2026-01-02,2026-01-08,4,22412.92,6912.92,0,UPI,Delivered,4.0
104137,1988,555,2026-02-06,2026-02-07,1,3952.69,1127.69,5,Card,Delivered,5.0
104138,1498,505,2026-03-19,2026-03-24,1,5341.1,1153.1,0,Net Banking,Cancelled,
104139,1138,563,2024-03-11,2024-03-13,3,3550.93,1066.93,10,Card,Delivered,4.0
104140,1964,570,2025-01-18,2025-01-23,1,4053.12,112.12,15,UPI,Delivered,5.0
104141,1021,511,2024-10-29,2024-11-03,5,24903.2,4243.2,20,Card,Delivered,5.0
104142,1732,544,2026-01-11,2026-01-14,1,2672.37,510.37,10,Card,Delivered,5.0
104143,1848,560,2026-01-27,2026-02-03,5,24630.03,5640.03,5,Card,Delivered,5.0
104144,1717,535,2024-03-24,2024-03-29,4,16064.58,1452.58,30,Card,Delivered,5.0
104145,1123,537,2025-10-19,2025-10-22,5,12847.42,4012.42,5,UPI,Delivered,4.0
104146,1776,587,2026-05-05,2026-05-12,5,11351.97,-2608.03,30,UPI,Returned,2.0
104147,1831,596,2025-12-19,2025-12-20,5,21614.65,1604.65,15,UPI,Delivered,5.0
104148,1858,534,2026-04-12,2026-04-14,1,2180.06,552.06,5,Cash,Delivered,4.0
104149,1446,568,2024-02-13,2024-02-18,3,13023.27,2445.27,0,Net Banking,Delivered,5.0
104150,1080,546,2025-05-04,2025-05-11,1,1946.61,61.61,15,UPI,Delivered,5.0
104151,1848,551,2024-06-07,2024-06-13,4,17212.75,4924.75,10,UPI,Delivered,4.0
104152,1039,556,2025-12-08,2025-12-10,4,11183.4,-744.6,30,UPI,Delivered,4.0
104153,1436,516,2024-03-01,2024-03-05,5,31139.55,7339.55,10,UPI,Returned,2.0
104154,1183,536,2025-11-20,2025-11-21,2,3296.4,676.4,0,Net Banking,Delivered,5.0
104155,1017,581,2024-03-05,2024-03-10,1,2443.88,460.88,0,Card,Delivered,4.0
104156,1304,594,2025-10-22,2025-10-29,2,8714.65,472.65,30,UPI,Delivered,5.0
104157,1995,506,2024-03-01,2024-03-03,3,11112.01,2061.01,10,Net Banking,Delivered,5.0
104158,1413,528,2025-08-17,2025-08-23,2,9109.9,1767.9,0,UPI,Delivered,4.0
104159,1867,590,2024-10-18,2024-10-25,3,10445.45,2162.45,20,Card,Delivered,5.0
104160,1316,552,2025-09-11,2025-09-18,1,3785.92,503.92,0,Card,Delivered,5.0
104161,1735,570,2025-08-07,2025-08-14,4,15258.82,-505.18,20,UPI,Delivered,4.0
104162,1039,556,2024-06-16,2024-06-17,1,3794.37,812.37,5,Net Banking,Delivered,5.0
104163,1125,529,2024-01-07,2024-01-12,1,533.61,44.61,15,Cash,Delivered,5.0
104164,1439,549,2025-07-24,2025-07-31,1,3772.0,699.0,10,UPI,Delivered,5.0
104165,1705,510,2024-02-13,2024-02-18,1,1216.4,-134.6,30,UPI,Delivered,5.0
104166,1387,578,2026-04-03,2026-04-10,5,17866.98,5781.98,5,UPI,Delivered,5.0
104167,1630,580,2025-08-02,2025-08-05,1,6065.21,1413.21,15,Net Banking,Delivered,5.0
104168,1652,517,2024-12-06,2024-12-13,5,28046.25,8056.25,0,Cash,Delivered,4.0
104169,1366,573,2024-09-25,2024-09-28,4,614.62,42.62,15,Card,Delivered,4.0
104170,1536,572,2025-07-13,2025-07-20,3,1636.25,-106.75,20,UPI,Delivered,5.0
104171,1742,573,2024-10-07,2024-10-08,3,515.19,86.19,5,UPI,Delivered,5.0
104172,1652,544,2025-01-02,2025-01-06,4,10095.62,1447.62,15,Card,Delivered,5.0
104173,1553,580,2025-10-04,2025-10-09,3,18195.63,4239.63,15,UPI,Delivered,4.0
104174,1926,517,2025-09-06,2025-09-13,3,15986.36,3992.36,5,Net Banking,Delivered,4.0
104175,1396,573,2024-10-19,2024-10-23,2,289.23,3.23,20,UPI,Cancelled,
104176,1017,592,2025-04-25,2025-04-28,4,3650.24,218.24,20,UPI,Delivered,5.0
104177,1764,526,2026-03-12,2026-03-18,4,24038.53,4950.53,5,UPI,Delivered,5.0
104178,1406,573,2024-05-03,2024-05-10,4,614.62,42.62,15,UPI,Delivered,5.0
104179,1315,567,2024-01-09,2024-01-16,2,10040.27,2774.27,10,Net Banking,Delivered,4.0
104180,1293,554,2025-02-13,2025-02-18,5,1680.14,-204.86,30,Card,Cancelled,
104181,1385,559,2025-05-09,2025-05-15,1,1757.15,365.15,0,Net Banking,Delivered,4.0
104182,1116,558,2026-02-02,2026-02-06,3,498.87,123.87,0,Net Banking,Delivered,5.0
104183,1772,551,2025-05-24,2025-05-26,2,9562.64,3418.64,0,UPI,Delivered,4.0
104184,1500,585,2024-07-02,2024-07-04,3,9335.69,2333.69,5,Net Banking,Delivered,5.0
104185,1418,573,2024-01-01,2024-01-06,3,379.62,-49.38,30,UPI,Delivered,5.0
104186,1324,573,2025-02-03,2025-02-04,4,686.93,114.93,5,UPI,Delivered,5.0
104187,1837,597,2026-03-02,2026-03-04,1,3110.92,-5.08,30,UPI,Delivered,5.0
104188,1895,526,2024-07-22,2024-07-29,1,6009.63,1237.63,5,UPI,Delivered,5.0
104189,1643,559,2025-02-27,2025-02-28,3,4217.16,41.16,20,UPI,Returned,1.0
104190,1453,594,2024-06-01,2024-06-03,2,11827.02,3585.02,5,UPI,Delivered,5.0
104191,1558,566,2024-03-28,2024-03-30,5,9809.33,989.33,10,UPI,Delivered,5.0
104192,1254,514,2024-04-21,2024-04-28,3,10613.92,-561.08,30,Net Banking,Delivered,4.0
104193,1599,513,2026-04-06,2026-04-11,4,17934.27,3434.27,20,Net Banking,Delivered,5.0
104194,1194,567,2024-07-20,2024-07-26,4,18964.96,4432.96,15,Card,Delivered,5.0
104195,1096,578,2024-11-07,2024-11-08,2,7522.94,2688.94,0,Card,Delivered,5.0
104196,1121,522,2024-08-21,2024-08-22,2,4542.18,286.18,15,Card,Delivered,5.0
104197,1717,522,2026-02-02,2026-02-07,1,2137.5,9.5,20,UPI,Delivered,4.0
104198,1418,543,2025-11-28,2025-12-03,4,9273.33,1141.33,5,UPI,Delivered,4.0
104199,1171,545,2025-04-19,2025-04-24,5,18122.72,4137.72,15,UPI,Delivered,5.0
104200,1129,529,2025-04-29,2025-05-03,3,1695.01,228.01,10,Net Banking,Delivered,5.0
104201,1972,544,2024-11-03,2024-11-08,5,11877.2,1067.2,20,Cash,Delivered,5.0
104202,1371,558,2026-04-23,2026-04-29,2,299.32,49.32,10,UPI,Delivered,5.0
104203,1803,588,2024-11-25,2024-11-27,3,10058.4,1808.4,0,Card,Delivered,5.0
104204,1315,514,2025-07-24,2025-07-31,2,8086.8,636.8,20,UPI,Delivered,4.0
104205,1290,535,2024-12-10,2024-12-13,2,9179.76,1873.76,20,Cash,Delivered,4.0
104206,1521,580,2024-06-11,2024-06-12,3,18195.63,4239.63,15,Cash,Delivered,5.0
104207,1634,548,2025-12-26,2025-12-27,5,17845.37,4385.37,5,UPI,Delivered,5.0
104208,1082,588,2025-12-24,2025-12-30,5,14249.4,499.4,15,UPI,Delivered,5.0
104209,1451,596,2025-04-28,2025-05-01,2,10171.6,2167.6,0,Card,Delivered,5.0
104210,1672,537,2025-02-03,2025-02-08,3,6491.33,1190.33,20,Net Banking,Delivered,4.0
104211,1030,556,2024-05-19,2024-05-23,2,7988.14,2024.14,0,Net Banking,Delivered,4.0
104212,1477,599,2025-12-29,2025-12-30,3,15570.63,3099.63,10,UPI,Delivered,5.0
104213,1855,600,2026-04-04,2026-04-08,1,1049.01,301.01,10,Card,Delivered,4.0
104214,1129,568,2026-06-07,2026-06-12,4,15627.92,1523.92,10,UPI,Delivered,5.0
104215,1275,571,2024-07-28,2024-07-30,1,3808.31,567.31,20,UPI,Delivered,5.0
104216,1416,576,2024-05-05,2024-05-11,3,17036.5,3701.5,5,UPI,Delivered,4.0
104217,1346,589,2025-08-17,2025-08-21,2,11492.46,1558.46,20,UPI,Delivered,5.0
104218,1002,565,2024-01-26,2024-02-02,1,221.74,6.74,30,UPI,Delivered,5.0
104219,1632,535,2024-11-04,2024-11-09,5,24383.74,6118.74,15,Card,Delivered,5.0
104220,1079,598,2026-04-13,2026-04-18,4,15715.84,-1504.16,30,Card,Delivered,5.0
104221,1920,599,2026-05-07,2026-05-11,5,24509.32,3724.32,15,Cash,Delivered,5.0
104222,1439,567,2024-05-13,2024-05-14,3,13387.03,2488.03,20,UPI,Delivered,5.0
104223,1170,582,2025-04-12,2025-04-16,2,7068.99,-281.01,20,Card,Delivered,5.0
104224,1578,509,2024-02-16,2024-02-18,2,1808.4,492.4,0,Net Banking,Delivered,4.0
104225,1205,569,2024-11-25,2024-11-28,5,29560.9,10590.9,0,UPI,Delivered,5.0
104226,1426,584,2024-07-30,2024-08-05,1,967.77,101.77,10,Net Banking,Delivered,5.0
104227,1210,523,2025-06-21,2025-06-23,4,9985.06,-402.94,20,Card,Delivered,5.0
104228,1996,572,2025-05-23,2025-05-26,1,579.5,-1.5,15,UPI,Delivered,5.0
104229,1759,526,2026-02-19,2026-02-22,4,25303.72,6215.72,0,UPI,Delivered,5.0
104230,1878,534,2026-01-04,2026-01-06,2,3671.68,415.68,20,Cash,Delivered,4.0
104231,1062,563,2026-03-17,2026-03-23,5,6247.01,2107.01,5,UPI,Delivered,5.0
104232,1967,518,2026-05-26,2026-05-31,4,18813.15,2205.15,20,UPI,Delivered,5.0
104233,1937,504,2025-03-26,2025-03-28,4,8880.66,1920.66,10,UPI,Delivered,4.0
104234,1187,568,2026-05-20,2026-05-21,3,9116.29,-1461.71,30,Cash,Delivered,5.0
104235,1651,571,2025-03-17,2025-03-22,2,6664.55,182.55,30,UPI,Delivered,5.0
104236,1548,575,2025-02-10,2025-02-11,3,4926.34,453.34,20,UPI,Delivered,4.0
104237,1291,538,2024-09-15,2024-09-21,3,12269.42,1997.42,5,Card,Cancelled,
104238,1915,510,2026-01-14,2026-01-17,5,6950.84,195.84,20,Card,Delivered,5.0
104239,1891,599,2026-05-30,2026-06-06,4,20760.84,4132.84,10,UPI,Delivered,5.0
104240,1367,519,2024-01-30,2024-02-06,4,8985.4,-1914.6,30,UPI,Delivered,5.0
104241,1286,549,2026-02-14,2026-02-20,1,3772.0,699.0,10,UPI,Delivered,5.0
104242,1543,560,2025-01-20,2025-01-23,5,25926.35,6936.35,0,UPI,Delivered,5.0
104243,1352,539,2024-12-24,2024-12-27,5,18688.53,-821.47,30,UPI,Delivered,5.0
104244,1409,554,2024-03-16,2024-03-21,2,816.07,62.07,15,UPI,Delivered,4.0
104245,1825,567,2026-02-20,2026-02-27,4,21196.13,6664.13,5,Card,Delivered,4.0
104246,1832,503,2024-06-30,2024-07-04,4,26687.86,6939.86,15,Card,Delivered,5.0
104247,1874,554,2025-08-04,2025-08-06,3,1152.1,21.1,20,Net Banking,Delivered,4.0
104248,1700,535,2024-04-01,2024-04-05,3,13769.64,2810.64,20,Net Banking,Delivered,4.0
104249,1198,535,2025-07-22,2025-07-23,5,20080.72,1815.72,30,UPI,Delivered,4.0
104250,1617,581,2025-05-18,2025-05-25,2,4643.37,677.37,5,Card,Delivered,5.0
104251,1070,538,2025-05-16,2025-05-23,4,17220.24,3524.24,0,UPI,Delivered,4.0
